39.921938	116.488962	
40.206001	116.463805	
40.14233	116.146867	
39.90181	116.401043	
39.985839	116.311358	
39.85689	116.388048	
40.047954	116.488985	
39.948994	116.313536	
39.998068	116.469082	
39.949395	115.632952	
39.879016	116.507509	
40.000911	116.335805	
40.218032	116.237270	
39.87841	116.238998	
39.870373	116.440853	
40.334499	116.644459	
39.815365	116.479147	
40.007876	116.379521	
39.953219	116.457660	
39.932241	116.337780	
39.857056	116.314546	
39.946758	116.360121	
39.934296	116.456011	
39.855978	116.366865	
39.999202	116.430969	
40.078237	116.442888	
39.939644	116.411850	
40.105042	116.549922	
40.134507	116.706047	
39.927499	116.457309	
39.987543	116.315279	
40.015184	116.469922	
40.033666	116.430309	
40.084312	116.338868	
39.938747	116.426596	
39.858362	116.445234	
39.928847	116.179140	
39.905585	116.391437	
39.891876	116.470591	
39.89768	116.469178	
39.852849	116.377223	
39.977872	116.485340	
40.142784	116.665733	
39.937005	116.260311	
40.003192	116.483725	
39.919048	116.482368	
39.943169	116.431945	
39.925504	116.289289	
39.9401	116.424348	
39.999822	116.514040	
39.920012	116.484226	
39.973209	116.315007	
39.951976	116.722577	
39.981781	116.352793	
39.989965	116.426849	
39.911113	116.459831	
40.110883	116.715076	
39.986973	116.312049	
40.08852	116.517553	
39.92279	116.457570	
40.0025	116.475666	
39.889703	116.482710	
40.229845	116.257233	
39.959986	116.446012	
39.741863	116.144577	
39.982415	116.350245	
40.083016	116.330993	
39.929403	116.445187	
40.067935	116.579014	
40.087346	116.345558	
39.948797	116.409539	
39.938523	116.454546	
39.935829	116.692370	
39.964999	116.293173	
39.922745	116.457724	
39.981512	116.320480	
39.912919	116.270599	
39.911086	116.644566	
39.949521	116.435063	
39.950993	116.311399	
40.156109	117.117299	
39.988265	116.462539	
39.920422	116.580740	
40.327745	116.641234	
40.019144	116.473499	
39.91995	116.352030	
40.07985	116.324759	
40.124797	116.549362	
39.996567	116.310300	
39.934653	116.612350	
39.93042	116.619122	
39.889097	116.236969	
39.895888	116.346586	
39.837823	116.436682	
39.968231	116.458217	
39.905047	116.464793	
40.467455	115.983047	
40.103957	116.292902	
40.030673	116.285633	
39.924268	116.379963	
39.912317	116.243062	
40.144298	116.668203	
39.929603	116.646214	
39.82373	116.297442	
40.089008	116.307247	
40.46148	115.960985	
39.926246	116.490959	
39.967029	116.420395	
40.053807	116.601725	
40.228483	116.270994	
40.005384	116.394532	
40.226654	116.239686	
40.000143	116.463060	
39.852354	116.376696	
39.903223	116.426137	
40.063922	116.422538	
39.936912	116.452600	
39.91672	116.359417	
39.930509	116.598663	
39.909999	116.246690	
40.089206	116.373545	
39.923369	116.466313	
39.861778	116.431255	
39.929434	116.485000	
40.048663	116.421059	
39.941511	116.121149	
40.001693	116.467600	
39.792955	116.332992	
39.929797	116.587946	
39.879159	116.260200	
39.922798	116.458334	
39.8672	116.436042	
39.895605	116.650389	
40.480643	116.871294	
39.79765	116.505238	
39.915057	116.285311	
40.228607	116.270428	
39.927418	116.682605	
39.930167	116.525310	
40.094749	116.349787	
39.941339	116.456168	
39.946166	116.445402	
40.014238	116.482790	
39.927651	116.447822	
39.89583	116.263636	
39.892058	116.363011	
39.915838	116.446849	
40.010303	116.214730	
40.235279	116.235649	
39.937997	116.463737	
39.933284	116.461544	
40.015401	116.360539	
40.003388	116.487072	
39.967256	116.304676	
39.915936	116.502230	
39.892235	116.483697	
39.895024	116.669769	
39.920895	116.464995	
40.124125	116.653677	
40.133186	116.655315	
39.857613	116.317291	
39.929958	116.361544	
40.123442	116.419772	
39.929257	116.380096	
40.005197	116.371729	
39.899788	116.313065	
39.924025	116.197151	
39.845781	116.421848	
40.380416	116.852622	
39.90898	116.251808	
40.046075	116.370800	
40.088322	116.327752	
39.895354	116.265311	
40.214547	116.251485	
40.085356	116.339512	
39.943391	116.455381	
40.181095	116.658405	
39.982954	116.319723	
39.73565	116.577886	
39.912428	116.525873	
40.158064	117.124939	
39.935741	116.343299	
39.848238	116.356250	
39.913133	116.479111	
39.899921	116.441364	
40.232194	116.207771	
40.049884	116.428490	
40.048243	116.427831	
39.864164	116.442986	
40.221401	116.246703	
40.001979	116.494337	
39.990301	116.310631	
39.900692	116.662725	
39.920847	116.423242	
39.864449	116.430426	
40.04975	116.598936	
40.086632	116.340164	
39.931758	116.321652	
39.977932	116.485181	
40.082711	116.364963	
39.916794	116.462641	
39.938632	116.338269	
39.922269	116.540619	
39.919909	116.381456	
40.027267	116.472962	
40.000774	116.437322	
39.778071	116.341397	
39.933358	116.339824	
39.8632	116.289900	
39.896662	116.467542	
39.863244	116.453512	
40.011319	116.463822	
39.927618	116.424360	
39.937698	116.485260	
39.969567	116.395776	
39.952679	116.323853	
39.885416	116.389345	
40.080672	116.327644	
39.917247	116.381264	
39.796075	116.336104	
39.923607	116.538846	
40.083869	116.339887	
39.947354	116.432540	
39.872587	116.366280	
39.743854	116.338294	
40.219486	116.284603	
39.904532	116.429571	
39.908669	116.371172	
40.473913	116.003586	
39.884087	116.492458	
39.913512	116.454877	
39.978091	116.498959	
39.883098	116.671466	
39.930287	116.525694	
40.139598	116.658320	
39.937103	116.461657	
39.69317	116.326017	
39.943769	116.334175	
39.951149	116.414999	
39.911898	116.669036	
40.13423	116.658860	
40.102592	116.551279	
39.895788	116.262351	
40.15658	116.300147	
40.243752	116.142194	
40.21596	116.246942	
40.152674	117.117452	
40.230543	116.257265	
39.924439	116.361792	
39.930809	116.608268	
39.943088	116.310311	
39.917812	116.412929	
40.00825	116.289512	
40.141708	116.646822	
39.895192	116.263486	
39.905545	116.551215	
39.98822	116.322435	
39.905956	116.673208	
40.003198	116.473550	
39.985685	116.437905	
39.850159	116.247560	
40.121315	116.410972	
39.977872	116.310032	
39.991721	116.476621	
39.907576	116.668963	
39.931218	116.524567	
40.213448	116.240292	
39.86273	116.403245	
39.942448	116.428388	
39.753023	116.142269	
39.94787	116.423493	
39.935401	116.473936	
39.95792	116.554586	
40.124202	116.654950	
39.952975	116.347952	
39.941249	116.431982	
39.904135	116.353283	
39.875872	116.288764	
39.955938	116.472950	
39.909055	116.221312	
39.915175	116.271482	
39.982473	116.484612	
39.917163	116.418123	
39.764741	116.508616	
39.911185	116.511226	
40.087947	116.327957	
40.072823	116.554261	
39.951361	116.363693	
40.080805	116.340479	
40.070436	116.352858	
39.983928	116.372389	
39.899152	116.662279	
40.04077	116.318208	
39.977981	116.431521	
39.930336	116.524405	
39.927238	116.589461	
39.875477	116.287154	
39.983107	116.372900	
39.9044	116.390444	
39.848901	116.476069	
39.921545	116.558877	
39.997327	116.343762	
40.118835	116.666832	
40.063489	116.335798	
39.915718	116.418327	
40.057831	116.315445	
39.895727	116.424589	
39.900105	116.435127	
39.963582	116.310499	
40.057549	116.604259	
40.219364	116.283155	
39.976851	116.453696	
39.948331	116.400148	
39.871983	116.401243	
39.927062	116.379880	
40.035971	116.342882	
39.969742	116.395000	
40.014421	116.360838	
39.901813	116.446052	
39.779424	116.334832	
39.899545	116.466049	
39.769324	116.192218	
40.000424	116.359128	
39.922498	116.414476	
39.875814	116.347982	
39.927121	116.380243	
39.987224	116.365673	
39.906217	116.419340	
39.738962	116.338019	
40.064774	116.330588	
40.314899	116.635239	
39.877354	116.704871	
39.940828	116.380019	
39.931011	116.286185	
39.949162	116.400187	
39.882734	116.370165	
40.511198	115.995406	
39.91708	116.463107	
39.939974	116.414679	
39.890807	116.673035	
40.235316	116.234984	
40.065379	116.416130	
39.971685	116.417872	
39.916076	116.420943	
39.996139	116.503998	
40.041812	116.357656	
40.066079	116.422556	
39.962998	116.328868	
39.851263	116.533646	
39.990892	116.343865	
39.970087	116.449098	
39.894762	116.665172	
39.989271	116.439570	
39.918635	116.309322	
39.937267	116.164258	
39.895264	116.664968	
39.906822	116.329931	
40.318881	116.639527	
39.999857	116.393174	
40.011334	116.464092	
39.872161	116.431312	
39.895964	116.270472	
39.963653	116.370515	
39.903244	116.419854	
40.219551	116.284262	
39.915519	116.117945	
39.790244	116.348857	
39.921329	116.411969	
39.951629	116.308733	
39.99886	116.343284	
39.961359	116.465977	
39.997591	116.476799	
39.926078	116.380600	
40.151623	116.296096	
39.985455	116.486806	
40.058814	116.307246	
40.05231	116.439247	
39.858333	116.406091	
39.985203	116.320868	
39.957527	116.470600	
39.872268	116.439650	
39.902361	116.406408	
40.170063	116.269933	
40.224514	116.239701	
39.872097	116.507007	
40.09249	116.544256	
39.902773	116.382025	
39.86402	116.300861	
40.38294	116.833321	
40.113562	116.378588	
39.968032	116.426788	
39.877331	116.478576	
39.981447	116.344442	
40.002093	116.463446	
39.736999	116.338547	
39.945888	116.409604	
39.904673	116.425777	
39.864221	116.441474	
40.093009	116.308188	
39.810066	116.500713	
